book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,author,title,doc
4368,37,-0.3450053134366878,0.022247783196911144,-0.09641646808084162,0.040657160191280364,0.007947491084572048,0.05004107164730691,-0.12530636908675444,-0.20158968115667517,-0.05485499791172356,-0.12125393436168141,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,38,-0.16842519130776334,-0.030419911679557397,0.019204720639373347,0.11472403915825374,-0.017593918161321817,-0.043658439331949905,-0.12109215201498456,0.05692248630725249,-0.12333355949599413,-0.042859044966306485,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,39,-0.2805128149104526,0.021730902858365583,-0.0639565666227925,-0.0359960929291365,0.10621038648179391,-0.08551805467942968,-0.07189219545846844,-0.21218101974767675,-0.07053593418902675,0.0018884565683570554,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,40,-0.13601546792982996,-0.002352017422371105,-0.03851909771388344,-0.013935896054629856,-0.0013031232560102406,-0.036635187902068544,-0.05451623051030516,-0.06333359263556451,0.08710412659187253,-0.06021505650997705,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,41,-0.1598102958665247,-0.03359170845739862,-0.04751465453110957,0.08729410176181397,0.08126330034593794,0.016041250634859654,-0.11660909577864828,-0.07038492380112096,-0.09597154955145487,-0.12703449251331045,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,42,-0.29547606112732056,0.009900697421417123,-0.06782619080545442,0.14382824206903308,0.004348507946942488,0.027334388822917374,-0.05820728351869535,0.03187077294592012,-0.10475034092263635,-0.013419251729158588,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,43,-0.31103835129164153,0.04843097528416435,-0.14275252128474547,0.18460189820464878,0.10059739195336176,0.08821484695515336,0.019223436449128505,-0.020697357688858265,0.047308547826080224,0.10590384989070908,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,44,-0.24780013442908871,0.02248545188260749,-0.13593607647675973,0.04689586687813333,-0.0227419197659895,0.12736625052711345,-0.08490401518366492,-0.07109780390147377,-0.024909193746063235,-0.11580794884897312,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,45,-0.2857824662305407,-0.011080220004215467,-0.07153430827382834,0.03754716599744806,-0.008203652259182346,-0.004957464871902597,-0.18152433782198701,0.19102010135517686,-0.04152917621700414,-0.08121145503624373,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,46,-0.37592838313924,-0.002975012095976777,-0.0897490290921244,0.0743185103356116,0.037365298647653186,0.09274355513014254,-0.1591461460785851,0.06979725205788875,-0.055375414361431424,-0.04862585217146579,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
5670,1,-0.35352159407416495,0.020528193642412734,0.06773133395142364,-0.346809273933571,0.18350434250755082,-0.10267510873030189,0.02022721480023288,-0.01555224922222407,0.05115748577487697,0.017764996059155325,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,2,-0.5043250263153745,-0.04440614153777636,0.05415602996615039,-0.24795410027216064,0.11889353876674341,0.03313485020811622,-0.02492460234130225,-8.183709064645342e-05,0.1791168003492313,0.0423150817964482,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,3,-0.5457170992664053,-0.06464985462921324,0.11399380456729259,-0.2136585367716316,0.06280428826539743,-0.04017225857215061,0.09682720350977542,-0.030424601418158972,0.08588788409220491,-0.07171228885719086,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,4,-0.484637236728012,-0.04246731603007763,0.04923305000320228,-0.28407486251326874,0.19259732150974734,-0.04451953395769437,0.02616988848859299,0.09891924103488133,0.04874035893811083,0.0575329560878486,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,5,-0.48934547935055095,-0.046943029653823395,0.09393830675345378,-0.13879819579412958,-0.004139450786469463,-0.06143867840658526,-0.04092327011894869,-0.1596906381665032,0.16372409462759951,0.02546180150257945,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,6,-0.49309584469018586,-0.02211433647871292,0.07052989101782166,-0.16554946944837767,-0.0099097111998001,-0.06364553048507865,0.043358499892481514,-0.10021362328992478,0.22196071073431242,0.09115269655527089,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,7,-0.37895676204547574,-0.05554475887048499,0.004132254494864689,0.027865362130166643,0.06463051114905195,-0.06091695055549268,0.05536133572504446,0.14880347504355496,0.1820076738221901,0.15486219390996833,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,8,-0.5098795844827794,-0.08209840442739093,0.11356691966742286,-0.16316989600331555,0.04876319141309304,-0.05777717623894393,-0.05667295720369174,-0.1500910244265,0.22966128433812377,0.058718106744557075,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,9,-0.526007799305807,-0.028352240748107133,0.11366373332120765,-0.20506417549697067,-0.05049074752625587,-0.06565511921649826,0.06464673499048096,-0.09466702313804995,0.1726935643559296,-0.009140421669294845,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,10,-0.48816729481923016,-0.013596479694376778,0.01992640182943482,-0.2262648289333886,0.03560318198333066,-0.17322042161597884,0.09352595708647359,-0.088355715854748,0.18469768376139492,-0.01413729865704311,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,11,-0.4631347928430369,0.043878187293499245,-0.04704830325520338,-0.147726182175486,0.023582690184936646,-0.040838841858701,-0.027672218296202127,-0.06059450699381596,0.10996306611340172,0.17048305880493325,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
5670,12,-0.623040647146488,-0.036144616166454716,0.1291074554618299,-0.2567783746199965,-0.042244846805610824,0.011092967916377263,0.03565482355053888,-0.011675076317122866,0.0779803168223963,-0.09828650051622431,"VIRGINIA, WOOLF",JACOBS ROOM,JACOBS ROOM
