book_id,chap_id,term_str,n,tf,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
805,1,pretty,1,0.0020833333333333333,0.0030206993901321535,RB,0.0,0.0030206993901321535,0.0,0.0,0.0030206993901321535,0.0,0.0,0.0030206993901321535,0.0030206993901321535
805,1,prey,1,0.0020833333333333333,0.009849834280339998,NN,0.0,0.0,0.0,0.009849834280339998,0.0,0.0,0.0,0.0,-0.009849834280339998
805,1,pride,1,0.0020833333333333333,0.005329157194001848,NN,0.0,0.0,0.0,0.0,0.005329157194001848,0.0,0.0,0.0,0.005329157194001848
805,1,principal,1,0.0020833333333333333,0.01260385114468867,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01260385114468867,0.01260385114468867
805,1,professor,1,0.0020833333333333333,0.009849834280339998,NNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009849834280339998,0.009849834280339998
805,1,prosperous,2,0.004166666666666667,0.021843723447470657,JJ,0.0,0.0,0.0,0.0,0.021843723447470657,0.0,0.0,0.0,0.021843723447470657
805,1,proud,3,0.00625,0.01906155343406601,JJ,0.0,0.01906155343406601,0.0,0.0,0.01906155343406601,0.0,0.0,0.01906155343406601,0.01906155343406601
805,1,public,1,0.0020833333333333333,0.005759263188725652,JJ,0.0,0.005759263188725652,0.0,0.0,0.0,0.0,0.0,0.0,0.005759263188725652
805,1,quaint,1,0.0020833333333333333,0.010921861723735328,NN,0.0,0.0,0.0,0.0,0.010921861723735328,0.0,0.0,0.010921861723735328,0.010921861723735328
805,1,rabid,1,0.0020833333333333333,0.01677051781135534,NN,0.01677051781135534,0.01677051781135534,0.01677051781135534,0.01677051781135534,0.0,0.01677051781135534,0.0,0.0,-0.01677051781135534
805,1,rack,1,0.0020833333333333333,0.010166507391683852,NN,0.0,0.0,0.0,0.0,0.0,0.010166507391683852,0.0,0.0,-0.010166507391683852
805,1,radiant,2,0.004166666666666667,0.015239713027799171,NN,0.0,0.0,0.0,0.0,0.015239713027799171,0.0,0.0,0.0,0.015239713027799171
805,1,real,3,0.00625,0.011625149941065902,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011625149941065902,0.011625149941065902
805,1,reckless,1,0.0020833333333333333,0.013468512601519595,JJ,0.013468512601519595,0.0,0.0,0.013468512601519595,0.0,0.0,0.0,0.0,-0.013468512601519595
805,1,recklessness,1,0.0020833333333333333,0.01677051781135534,NN,0.01677051781135534,0.0,0.01677051781135534,0.01677051781135534,0.0,0.0,0.01677051781135534,0.0,-0.01677051781135534
805,1,regret,3,0.00625,0.02203929120870968,NN,0.0,0.0,0.0,0.0,0.0,0.02203929120870968,0.0,0.0,-0.02203929120870968
805,1,remarkable,2,0.004166666666666667,0.013955870130456122,JJ,0.0,0.0,0.0,0.0,0.013955870130456122,0.0,0.013955870130456122,0.013955870130456122,0.013955870130456122
805,1,resentful,1,0.0020833333333333333,0.010520517811355335,JJ,0.010520517811355335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010520517811355335
805,1,respect,1,0.0020833333333333333,0.005608951135067663,NN,0.0,0.005608951135067663,0.0,0.0,0.005608951135067663,0.0,0.0,0.005608951135067663,0.005608951135067663
805,1,revel,1,0.0020833333333333333,0.01138517926818626,NN,0.0,0.0,0.0,0.0,0.01138517926818626,0.0,0.0,0.0,0.01138517926818626
805,1,revenge,1,0.0020833333333333333,0.014687184478022003,NN,0.014687184478022003,0.014687184478022003,0.0,0.014687184478022003,0.0,0.0,0.014687184478022003,0.0,-0.014687184478022003
805,1,revolution,1,0.0020833333333333333,0.009849834280339998,NN,0.009849834280339998,0.009849834280339998,0.0,0.009849834280339998,0.0,0.009849834280339998,0.009849834280339998,0.0,0.0
805,1,revulsion,1,0.0020833333333333333,0.013468512601519595,NN,0.013468512601519595,0.0,0.013468512601519595,0.013468512601519595,0.0,0.0,0.0,0.0,-0.013468512601519595
805,1,rising,2,0.004166666666666667,0.007668313265923382,VBG,0.0,0.007668313265923382,0.0,0.0,0.007668313265923382,0.0,0.0,0.0,0.007668313265923382
805,1,romance,4,0.008333333333333333,0.027458008727392444,NN,0.0,0.027458008727392444,0.0,0.027458008727392444,0.027458008727392444,0.027458008727392444,0.027458008727392444,0.027458008727392444,0.027458008727392444
805,1,romantic,3,0.00625,0.016397398717177897,JJ,0.0,0.016397398717177897,0.0,0.0,0.016397398717177897,0.0,0.0,0.016397398717177897,0.016397398717177897
805,1,row,1,0.0020833333333333333,0.005012484082657993,NN,0.005012484082657993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005012484082657993
805,1,ruined,1,0.0020833333333333333,0.009563368605860966,VBN,0.009563368605860966,0.0,0.009563368605860966,0.009563368605860966,0.0,0.009563368605860966,0.0,0.0,-0.009563368605860966
805,1,rule,1,0.0020833333333333333,0.007095817415991326,NN,0.0,0.0,0.0,0.007095817415991326,0.0,0.0,0.0,0.007095817415991326,0.0
805,1,sadly,1,0.0020833333333333333,0.008083174058350519,NN,0.0,0.0,0.0,0.0,0.0,0.008083174058350519,0.0,0.0,-0.008083174058350519
805,1,safe,2,0.004166666666666667,0.011999681450034373,JJ,0.0,0.0,0.0,0.0,0.011999681450034373,0.0,0.0,0.011999681450034373,0.011999681450034373
805,1,scarcely,1,0.0020833333333333333,0.003958544645720582,RB,0.0,0.0,0.0,0.0,0.0,0.003958544645720582,0.0,0.0,-0.003958544645720582
805,1,scientific,1,0.0020833333333333333,0.010166507391683852,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010166507391683852,0.010166507391683852
805,1,scorn,1,0.0020833333333333333,0.009563368605860966,NN,0.009563368605860966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009563368605860966
805,1,seclusion,1,0.0020833333333333333,0.01138517926818626,NN,0.0,0.0,0.0,0.01138517926818626,0.0,0.0,0.0,0.0,0.0
805,1,selfish,1,0.0020833333333333333,0.007766500947006665,JJ,0.007766500947006665,0.0,0.007766500947006665,0.0,0.0,0.0,0.0,0.0,-0.007766500947006665
805,1,sensuous,1,0.0020833333333333333,0.01260385114468867,JJ,0.0,0.0,0.0,0.0,0.01260385114468867,0.0,0.0,0.0,0.01260385114468867
805,1,sentinel,1,0.0020833333333333333,0.01677051781135534,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677051781135534,0.01677051781135534
805,1,serve,1,0.0020833333333333333,0.009301845934852927,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009301845934852927,-0.009301845934852927
805,1,sex,1,0.0020833333333333333,0.0064492754980493465,NN,0.0,0.0064492754980493465,0.0,0.0,0.0064492754980493465,0.0,0.0,0.0064492754980493465,0.0064492754980493465
805,1,shattered,1,0.0020833333333333333,0.010921861723735328,JJ,0.0,0.0,0.0,0.0,0.0,0.010921861723735328,0.0,0.0,-0.010921861723735328
805,1,shell,1,0.0020833333333333333,0.005917489966295025,NN,0.005917489966295025,0.0,0.0,0.005917489966295025,0.0,0.005917489966295025,0.005917489966295025,0.0,-0.005917489966295025
805,1,shoulder,2,0.004166666666666667,0.007508004316695733,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007508004316695733,0.007508004316695733
805,1,shrill,1,0.0020833333333333333,0.010921861723735328,JJ,0.010921861723735328,0.0,0.0,0.010921861723735328,0.0,0.0,0.010921861723735328,0.0,-0.010921861723735328
805,1,sir,7,0.014583333333333334,0.03684167948698926,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03684167948698926,0.03684167948698926
805,1,skirmish,1,0.0020833333333333333,0.01260385114468867,NN,0.01260385114468867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01260385114468867
805,1,slave,1,0.0020833333333333333,0.010166507391683852,NN,0.010166507391683852,0.0,0.0,0.010166507391683852,0.0,0.010166507391683852,0.0,0.0,-0.010166507391683852
805,1,slip,1,0.0020833333333333333,0.0073464304029032266,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0073464304029032266,0.0,-0.0073464304029032266
805,1,smile,1,0.0020833333333333333,0.003834156632961691,NN,0.0,0.0,0.0,0.0,0.003834156632961691,0.0,0.003834156632961691,0.003834156632961691,0.003834156632961691
805,1,snarling,1,0.0020833333333333333,0.013468512601519595,VBG,0.013468512601519595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013468512601519595
805,1,soldier,1,0.0020833333333333333,0.007619856513899586,NN,0.007619856513899586,0.0,0.0,0.0,0.0,0.007619856513899586,0.0,0.0,0.007619856513899586
805,1,spite,1,0.0020833333333333333,0.005608951135067663,NN,0.005608951135067663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005608951135067663
805,1,splendor,2,0.004166666666666667,0.020333014783367704,NN,0.0,0.020333014783367704,0.0,0.0,0.020333014783367704,0.0,0.020333014783367704,0.0,0.020333014783367704
805,1,star,2,0.004166666666666667,0.01270770228937734,NN,0.0,0.01270770228937734,0.0,0.0,0.01270770228937734,0.0,0.0,0.01270770228937734,0.01270770228937734
805,1,stripped,1,0.0020833333333333333,0.010921861723735328,VBD,0.010921861723735328,0.010921861723735328,0.010921861723735328,0.010921861723735328,0.0,0.010921861723735328,0.0,0.0,-0.010921861723735328
805,1,structure,1,0.0020833333333333333,0.01193316761367333,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01193316761367333,0.01193316761367333
805,1,struggle,1,0.0020833333333333333,0.006864502181848111,NN,0.006864502181848111,0.0,0.0,0.006864502181848111,0.0,0.006864502181848111,0.0,0.0,-0.006864502181848111
805,1,success,3,0.00625,0.01906155343406601,NN,0.0,0.01906155343406601,0.0,0.0,0.01906155343406601,0.0,0.0,0.0,0.01906155343406601
805,1,successful,2,0.004166666666666667,0.016874368956044005,JJ,0.0,0.016874368956044005,0.0,0.0,0.016874368956044005,0.0,0.0,0.016874368956044005,0.016874368956044005
805,1,sun,1,0.0020833333333333333,0.0027257949230196136,NN,0.0,0.0027257949230196136,0.0,0.0,0.0027257949230196136,0.0,0.0027257949230196136,0.0027257949230196136,0.0027257949230196136
805,1,sunset,1,0.0020833333333333333,0.007920668825014533,NN,0.0,0.007920668825014533,0.0,0.0,0.0,0.0,0.0,0.0,0.007920668825014533
805,1,sunshine,2,0.004166666666666667,0.013510390114137322,NN,0.0,0.0,0.0,0.0,0.013510390114137322,0.0,0.0,0.0,0.013510390114137322
805,1,surly,1,0.0020833333333333333,0.013468512601519595,JJ,0.013468512601519595,0.0,0.013468512601519595,0.0,0.0,0.0,0.0,0.0,-0.013468512601519595
805,1,surprise,3,0.00625,0.013855990845536374,NN,0.0,0.0,0.0,0.013855990845536374,0.013855990845536374,0.0,0.013855990845536374,0.0,0.013855990845536374
805,1,suspicion,1,0.0020833333333333333,0.008083174058350519,NN,0.0,0.0,0.0,0.008083174058350519,0.0,0.0,0.0,0.0,-0.008083174058350519
805,1,suspicious,1,0.0020833333333333333,0.009301845934852927,JJ,0.009301845934852927,0.009301845934852927,0.0,0.0,0.0,0.0,0.0,0.0,-0.009301845934852927
805,1,sweet,1,0.0020833333333333333,0.005759263188725652,JJ,0.0,0.005759263188725652,0.0,0.0,0.005759263188725652,0.0,0.005759263188725652,0.005759263188725652,0.005759263188725652
805,1,symmetry,1,0.0020833333333333333,0.013468512601519595,NN,0.0,0.0,0.0,0.0,0.013468512601519595,0.0,0.0,0.013468512601519595,0.013468512601519595
805,1,theory,1,0.0020833333333333333,0.008083174058350519,NN,0.0,0.008083174058350519,0.0,0.0,0.0,0.0,0.0,0.008083174058350519,0.0
805,1,thrill,1,0.0020833333333333333,0.010520517811355335,NN,0.0,0.010520517811355335,0.0,0.010520517811355335,0.010520517811355335,0.0,0.010520517811355335,0.0,0.010520517811355335
805,1,timid,1,0.0020833333333333333,0.013468512601519595,NN,0.0,0.0,0.0,0.013468512601519595,0.0,0.013468512601519595,0.0,0.0,-0.013468512601519595
805,1,top,1,0.0020833333333333333,0.00317976373623656,NN,0.0,0.00317976373623656,0.0,0.0,0.0,0.0,0.0,0.00317976373623656,0.00317976373623656
805,1,tree,1,0.0020833333333333333,0.004464495737170923,NN,0.004464495737170923,0.004464495737170923,0.004464495737170923,0.0,0.004464495737170923,0.0,0.004464495737170923,0.004464495737170923,0.004464495737170923
805,1,trembling,2,0.004166666666666667,0.011217902270135326,VBG,0.0,0.0,0.0,0.011217902270135326,0.0,0.0,0.0,0.0,-0.011217902270135326
805,1,triumphant,1,0.0020833333333333333,0.00863116240383759,JJ,0.0,0.00863116240383759,0.0,0.0,0.00863116240383759,0.0,0.0,0.00863116240383759,0.00863116240383759
805,1,tutelage,1,0.0020833333333333333,0.01677051781135534,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677051781135534,0.01677051781135534
805,1,uncertain,1,0.0020833333333333333,0.008083174058350519,JJ,0.008083174058350519,0.0,0.008083174058350519,0.008083174058350519,0.0,0.0,0.008083174058350519,0.0,-0.008083174058350519
805,1,understanding,1,0.0020833333333333333,0.006547829070504257,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006547829070504257,0.006547829070504257
805,1,unhappy,1,0.0020833333333333333,0.006755195057068661,JJ,0.006755195057068661,0.0,0.006755195057068661,0.0,0.0,0.006755195057068661,0.0,0.0,-0.006755195057068661
805,1,unholy,1,0.0020833333333333333,0.01677051781135534,JJ,0.0,0.0,0.0,0.01677051781135534,0.0,0.0,0.0,0.0,-0.01677051781135534
805,1,united,1,0.0020833333333333333,0.008083174058350519,NNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008083174058350519,0.008083174058350519
805,1,university,2,0.004166666666666667,0.01767705678080399,NNP,0.0,0.01767705678080399,0.0,0.0,0.0,0.0,0.0,0.0,0.01767705678080399
805,1,unpopular,1,0.0020833333333333333,0.01260385114468867,JJ,0.0,0.0,0.01260385114468867,0.0,0.0,0.01260385114468867,0.0,0.0,-0.01260385114468867
805,1,unquestioned,1,0.0020833333333333333,0.013468512601519595,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013468512601519595,0.013468512601519595
805,1,unreliable,1,0.0020833333333333333,0.01677051781135534,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01677051781135534,-0.01677051781135534
805,1,usher,1,0.0020833333333333333,0.014687184478022003,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014687184478022003,0.014687184478022003
805,1,usual,1,0.0020833333333333333,0.003958544645720582,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003958544645720582,0.003958544645720582
805,1,violent,1,0.0020833333333333333,0.007619856513899586,JJ,0.007619856513899586,0.0,0.007619856513899586,0.007619856513899586,0.0,0.0,0.007619856513899586,0.0,-0.007619856513899586
805,1,violently,1,0.0020833333333333333,0.0058373354916812,RB,0.0058373354916812,0.0,0.0058373354916812,0.0058373354916812,0.0,0.0058373354916812,0.0,0.0,-0.0058373354916812
805,1,vision,1,0.0020833333333333333,0.005198457703693592,NN,0.0,0.005198457703693592,0.0,0.0,0.0,0.0,0.0,0.0,0.005198457703693592
805,1,vitality,1,0.0020833333333333333,0.007920668825014533,NN,0.0,0.0,0.0,0.0,0.007920668825014533,0.0,0.0,0.007920668825014533,0.007920668825014533
805,1,vivid,1,0.0020833333333333333,0.006171636892083796,JJ,0.0,0.0,0.0,0.0,0.006171636892083796,0.0,0.0,0.0,0.006171636892083796
805,1,vulgar,3,0.00625,0.029549502841019995,NN,0.0,0.0,0.029549502841019995,0.0,0.0,0.0,0.0,0.0,-0.029549502841019995
805,1,wait,2,0.004166666666666667,0.008731884329432027,VB,0.0,0.008731884329432027,0.0,0.0,0.0,0.0,0.0,0.0,-0.008731884329432027
805,1,ware,1,0.0020833333333333333,0.014687184478022003,NNP,0.0,0.0,0.0,0.014687184478022003,0.0,0.0,0.0,0.0,-0.014687184478022003
805,1,waver,1,0.0020833333333333333,0.014687184478022003,VB,0.0,0.0,0.0,0.014687184478022003,0.0,0.0,0.0,0.0,-0.014687184478022003
805,1,wealth,1,0.0020833333333333333,0.009563368605860966,NN,0.0,0.0,0.0,0.0,0.009563368605860966,0.0,0.0,0.009563368605860966,0.009563368605860966
805,1,weariness,1,0.0020833333333333333,0.009563368605860966,NN,0.0,0.0,0.0,0.0,0.0,0.009563368605860966,0.0,0.0,-0.009563368605860966
805,1,weary,3,0.00625,0.02589348721151277,JJ,0.0,0.0,0.0,0.0,0.0,0.02589348721151277,0.0,0.0,-0.02589348721151277
805,1,weird,1,0.0020833333333333333,0.010166507391683852,JJ,0.0,0.0,0.010166507391683852,0.0,0.0,0.0,0.0,0.0,-0.010166507391683852
805,1,white,6,0.0125,0.00909900568203999,JJ,0.0,0.00909900568203999,0.0,0.0,0.00909900568203999,0.0,0.0,0.00909900568203999,0.00909900568203999
805,1,whiteness,1,0.0020833333333333333,0.01193316761367333,NN,0.0,0.0,0.0,0.0,0.01193316761367333,0.0,0.0,0.0,0.01193316761367333
805,1,wild,3,0.00625,0.011749522175051557,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.011749522175051557,0.0,-0.011749522175051557
805,1,witch,1,0.0020833333333333333,0.01260385114468867,NN,0.01260385114468867,0.0,0.01260385114468867,0.01260385114468867,0.0,0.0,0.0,0.0,-0.01260385114468867
805,1,wonderful,4,0.008333333333333333,0.017271405216255375,JJ,0.0,0.0,0.0,0.0,0.017271405216255375,0.0,0.017271405216255375,0.017271405216255375,0.017271405216255375
805,1,word,1,0.0020833333333333333,0.0029291507493246598,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029291507493246598,0.0029291507493246598
805,1,words,2,0.004166666666666667,0.0044215160944933145,NNS,0.0044215160944933145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044215160944933145
805,1,worn,1,0.0020833333333333333,0.005536523180566253,JJ,0.0,0.0,0.0,0.0,0.0,0.005536523180566253,0.0,0.0,-0.005536523180566253
805,1,worse,1,0.0020833333333333333,0.005999840725017186,JJR,0.0,0.0,0.0,0.005999840725017186,0.0,0.005999840725017186,0.0,0.0,-0.005999840725017186
805,1,young,9,0.01875,0.01200858024961612,JJ,0.0,0.01200858024961612,0.0,0.0,0.01200858024961612,0.0,0.01200858024961612,0.0,0.01200858024961612
805,1,youth,8,0.016666666666666666,0.03612009166814534,NN,0.03612009166814534,0.03612009166814534,0.0,0.03612009166814534,0.03612009166814534,0.0,0.03612009166814534,0.0,0.03612009166814534
805,2,accident,1,0.0035971223021582736,0.013409785807781292,NN,0.0,0.0,0.0,0.013409785807781292,0.0,0.013409785807781292,0.013409785807781292,0.0,-0.013409785807781292
805,2,afraid,3,0.01079136690647482,0.018073479691765867,JJ,0.0,0.0,0.0,0.018073479691765867,0.0,0.0,0.0,0.0,-0.018073479691765867
805,2,agreed,1,0.0035971223021582736,0.0071358250323481625,VBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071358250323481625,0.0071358250323481625
805,2,amused,3,0.01079136690647482,0.035557133603817556,VBN,0.0,0.0,0.0,0.0,0.035557133603817556,0.0,0.0,0.0,0.035557133603817556
805,2,amusement,1,0.0035971223021582736,0.01148153796519061,NN,0.0,0.0,0.0,0.0,0.01148153796519061,0.0,0.0,0.0,0.01148153796519061
805,2,annoying,1,0.0035971223021582736,0.021762045141908496,VBG,0.021762045141908496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021762045141908496
805,2,apparition,1,0.0035971223021582736,0.018857890746017833,NN,0.0,0.0,0.0,0.018857890746017833,0.0,0.0,0.018857890746017833,0.0,0.0
805,2,arouse,1,0.0035971223021582736,0.025359167444066768,VB,0.0,0.025359167444066768,0.0,0.0,0.0,0.0,0.0,0.0,0.025359167444066768
805,2,arrogant,1,0.0035971223021582736,0.015645355508307444,JJ,0.015645355508307444,0.0,0.015645355508307444,0.0,0.0,0.0,0.0,0.0,-0.015645355508307444
805,2,aspiration,1,0.0035971223021582736,0.023254985786796422,NN,0.0,0.023254985786796422,0.0,0.0,0.023254985786796422,0.0,0.023254985786796422,0.023254985786796422,0.023254985786796422
805,2,asylum,1,0.0035971223021582736,0.023254985786796422,NN,0.0,0.0,0.0,0.023254985786796422,0.0,0.0,0.0,0.0,-0.023254985786796422
805,2,awful,2,0.007194244604316547,0.016902221807981795,JJ,0.016902221807981795,0.0,0.016902221807981795,0.016902221807981795,0.0,0.016902221807981795,0.0,0.0,-0.016902221807981795
805,2,bad,1,0.0035971223021582736,0.004658133263622637,JJ,0.004658133263622637,0.0,0.004658133263622637,0.004658133263622637,0.0,0.004658133263622637,0.0,0.0,-0.004658133263622637
805,2,barrier,1,0.0035971223021582736,0.01490272645266922,NN,0.01490272645266922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01490272645266922
805,2,bear,1,0.0035971223021582736,0.010359437223051257,VB,0.010359437223051257,0.0,0.0,0.010359437223051257,0.0,0.0,0.0,0.0,0.0
805,2,beauty,1,0.0035971223021582736,0.006151073908510564,NN,0.0,0.0,0.0,0.0,0.006151073908510564,0.0,0.0,0.0,0.006151073908510564
805,2,bewilderment,1,0.0035971223021582736,0.01395655952520953,NN,0.0,0.0,0.0,0.01395655952520953,0.0,0.0,0.01395655952520953,0.0,0.0
805,2,birthday,1,0.0035971223021582736,0.017553681827367804,NN,0.0,0.017553681827367804,0.0,0.0,0.017553681827367804,0.0,0.017553681827367804,0.0,0.017553681827367804
805,2,black,2,0.007194244604316547,0.008136584979683215,JJ,0.0,0.0,0.0,0.0,0.0,0.008136584979683215,0.0,0.0,-0.008136584979683215
805,2,boy,2,0.007194244604316547,0.00960865490492402,NN,0.0,0.0,0.00960865490492402,0.0,0.0,0.0,0.0,0.0,-0.00960865490492402
805,2,brilliant,1,0.0035971223021582736,0.01050563141189063,JJ,0.0,0.01050563141189063,0.0,0.0,0.01050563141189063,0.0,0.0,0.01050563141189063,0.01050563141189063
805,2,broke,1,0.0035971223021582736,0.005490239544581111,VBD,0.0,0.0,0.0,0.005490239544581111,0.0,0.005490239544581111,0.0,0.0,-0.005490239544581111
805,2,brother,3,0.01079136690647482,0.023924012970710284,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023924012970710284,0.023924012970710284
805,2,calls,1,0.0035971223021582736,0.01395655952520953,VBZ,0.0,0.01395655952520953,0.0,0.0,0.0,0.0,0.0,0.01395655952520953,-0.01395655952520953
805,2,cap,2,0.007194244604316547,0.02450354215594127,NN,0.0,0.02450354215594127,0.0,0.0,0.0,0.0,0.0,0.02450354215594127,0.0
805,2,career,2,0.007194244604316547,0.029135601075183898,NN,0.0,0.029135601075183898,0.0,0.0,0.0,0.0,0.0,0.0,0.029135601075183898
805,2,celebration,1,0.0035971223021582736,0.023254985786796422,NN,0.0,0.023254985786796422,0.0,0.0,0.023254985786796422,0.0,0.023254985786796422,0.023254985786796422,0.023254985786796422
805,2,celebrity,1,0.0035971223021582736,0.023254985786796422,NN,0.023254985786796422,0.023254985786796422,0.023254985786796422,0.0,0.023254985786796422,0.0,0.023254985786796422,0.023254985786796422,0.0
805,2,censor,1,0.0035971223021582736,0.025359167444066768,NN,0.025359167444066768,0.0,0.025359167444066768,0.025359167444066768,0.0,0.0,0.0,0.025359167444066768,-0.025359167444066768
805,2,chairman,1,0.0035971223021582736,0.023254985786796422,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023254985786796422,0.023254985786796422
805,2,chant,2,0.007194244604316547,0.04352409028381699,NN,0.04352409028381699,0.04352409028381699,0.0,0.0,0.04352409028381699,0.0,0.04352409028381699,0.0,0.04352409028381699
805,2,chocolate,4,0.014388489208633094,0.06802763243975826,NN,0.0,0.06802763243975826,0.0,0.0,0.06802763243975826,0.0,0.0,0.06802763243975826,0.06802763243975826
805,2,classics,1,0.0035971223021582736,0.017553681827367804,NNS,0.0,0.0,0.0,0.0,0.017553681827367804,0.0,0.0,0.0,0.017553681827367804
805,2,committal,1,0.0035971223021582736,0.021762045141908496,JJ,0.0,0.0,0.0,0.0,0.0,0.021762045141908496,0.0,0.0,-0.021762045141908496
805,2,companion,1,0.0035971223021582736,0.012684484148897657,NN,0.0,0.0,0.0,0.0,0.012684484148897657,0.0,0.0,0.012684484148897657,0.012684484148897657
805,2,competition,2,0.007194244604316547,0.037715781492035666,NN,0.0,0.037715781492035666,0.0,0.0,0.0,0.0,0.0,0.0,-0.037715781492035666
805,2,confidence,1,0.0035971223021582736,0.009944051548878825,NN,0.0,0.0,0.0,0.009944051548878825,0.009944051548878825,0.0,0.0,0.009944051548878825,0.009944051548878825
805,2,confined,2,0.007194244604316547,0.03401381621987913,VBN,0.03401381621987913,0.0,0.03401381621987913,0.03401381621987913,0.0,0.03401381621987913,0.0,0.0,-0.03401381621987913
805,2,confusion,1,0.0035971223021582736,0.009318046513716777,NN,0.009318046513716777,0.0,0.0,0.009318046513716777,0.0,0.0,0.0,0.0,-0.009318046513716777
805,2,content,2,0.007194244604316547,0.02101126282378126,JJ,0.0,0.0,0.0,0.0,0.02101126282378126,0.0,0.0,0.02101126282378126,0.02101126282378126
805,2,cracked,1,0.0035971223021582736,0.012915168815875051,VBN,0.012915168815875051,0.0,0.0,0.012915168815875051,0.0,0.0,0.0,0.0,-0.012915168815875051
805,2,crime,1,0.0035971223021582736,0.018857890746017833,NN,0.018857890746017833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018857890746017833
805,2,cultivate,1,0.0035971223021582736,0.023254985786796422,VB,0.0,0.023254985786796422,0.0,0.0,0.0,0.0,0.0,0.023254985786796422,0.023254985786796422
805,2,curiosity,1,0.0035971223021582736,0.011305604150510948,NN,0.0,0.011305604150510948,0.0,0.0,0.0,0.0,0.011305604150510948,0.0,0.011305604150510948
805,2,dame,1,0.0035971223021582736,0.020604030412097837,NNP,0.020604030412097837,0.0,0.020604030412097837,0.0,0.0,0.0,0.0,0.020604030412097837,0.020604030412097837
805,2,damn,3,0.01079136690647482,0.022614952220111725,NN,0.022614952220111725,0.0,0.022614952220111725,0.0,0.0,0.0,0.0,0.0,-0.022614952220111725
805,2,danger,1,0.0035971223021582736,0.016060741182479875,NN,0.0,0.0,0.0,0.016060741182479875,0.0,0.016060741182479875,0.0,0.0,-0.016060741182479875
805,2,darkened,1,0.0035971223021582736,0.01816492283975022,VBD,0.0,0.0,0.0,0.01816492283975022,0.0,0.01816492283975022,0.0,0.0,-0.01816492283975022
805,2,dawn,1,0.0035971223021582736,0.01148153796519061,NN,0.0,0.01148153796519061,0.0,0.0,0.01148153796519061,0.0,0.01148153796519061,0.01148153796519061,0.01148153796519061
805,2,deadly,2,0.007194244604316547,0.037715781492035666,RB,0.037715781492035666,0.0,0.037715781492035666,0.037715781492035666,0.0,0.037715781492035666,0.0,0.0,-0.037715781492035666
805,2,deal,1,0.0035971223021582736,0.007373555933275401,NN,0.0,0.007373555933275401,0.0,0.0,0.007373555933275401,0.0,0.007373555933275401,0.007373555933275401,0.007373555933275401
805,2,defiant,1,0.0035971223021582736,0.016512291118033325,NN,0.016512291118033325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016512291118033325
805,2,delighted,2,0.007194244604316547,0.02370475573587837,VBD,0.0,0.02370475573587837,0.0,0.0,0.02370475573587837,0.0,0.02370475573587837,0.0,0.02370475573587837
805,2,determinate,1,0.0035971223021582736,0.028956289746225047,VB,0.0,0.028956289746225047,0.0,0.0,0.0,0.0,0.0,0.028956289746225047,0.0
805,2,devil,2,0.007194244604316547,0.02450354215594127,NN,0.02450354215594127,0.02450354215594127,0.02450354215594127,0.02450354215594127,0.0,0.02450354215594127,0.0,0.0,-0.02450354215594127
805,2,dilapidated,1,0.0035971223021582736,0.020604030412097837,VBN,0.0,0.0,0.020604030412097837,0.0,0.0,0.020604030412097837,0.0,0.0,-0.020604030412097837
